Date,symbol,adj_close,ret
2023-07-31,KR,48.64,0.03489361702127658
2023-08-31,KR,46.39,-0.04625822368421051
2023-09-29,KR,44.75,-0.03535244664798454
2023-10-31,KR,45.37,0.013854748603352007
2023-11-30,KR,44.27,-0.024245095878333567
2023-12-29,KR,45.71,0.03252767110910315
2024-01-31,KR,46.14,0.009407131918617306
2024-02-29,KR,49.61,0.07520589510186393
2024-03-28,KR,57.13,0.1515823422697038
2024-04-30,KR,55.38,-0.030631892175739583
2024-05-31,KR,52.37,-0.05435175153485017
2024-06-28,KR,49.93,-0.04659156005346565
2024-07-31,KR,54.5,0.09152813939515325
2024-08-30,KR,53.21,-0.02366972477064222
2024-09-30,KR,57.3,0.07686525089268925
2024-10-31,KR,55.77,-0.026701570680628173
2024-11-29,KR,61.08,0.0952124798278644
2024-12-31,KR,61.15,0.0011460379829730805
2025-01-31,KR,61.64,0.008013082583810283
2025-02-28,KR,64.82,0.051589876703439286
2025-03-31,KR,67.69,0.044276457883369424
2025-04-30,KR,72.21,0.06677500369330769
2025-05-30,KR,68.23,-0.05511701980335115
2025-06-30,KR,71.73,0.05129708339440131
2025-07-31,KR,70.1,-0.02272410427993876
2025-08-29,KR,67.84,-0.032239657631954244
2025-09-30,KR,67.41,-0.0063384433962264675
2025-10-31,KR,63.63,-0.05607476635514008
2025-11-28,KR,67.28,0.05736287914505733
2025-12-31,KR,62.48,-0.07134363852556491
2015-02-27,MSFT,43.85,0.08539603960396036
2015-03-31,MSFT,40.66,-0.0727480045610035
2015-04-30,MSFT,48.64,0.1962616822429908
2015-05-29,MSFT,46.86,-0.036595394736842146
2015-06-30,MSFT,44.15,-0.057831839521980344
2015-07-31,MSFT,46.7,0.05775764439411102
2015-08-31,MSFT,43.52,-0.06809421841541752
2015-09-30,MSFT,44.26,0.01700367647058809
2015-10-30,MSFT,52.64,0.1893357433348397
2015-11-30,MSFT,54.35,0.03248480243161089
2015-12-31,MSFT,55.48,0.020791168353265777
2016-01-29,MSFT,55.09,-0.007029560201874396
2016-02-29,MSFT,50.88,-0.07642040297694686
2016-03-31,MSFT,55.23,0.08549528301886777
2016-04-29,MSFT,49.87,-0.09704870541372446
2016-05-31,MSFT,53.0,0.06276318427912586
2016-06-30,MSFT,51.17,-0.034528301886792456
2016-07-29,MSFT,56.68,0.10768028141489139
2016-08-31,MSFT,57.46,0.013761467889908285
2016-09-30,MSFT,57.6,0.002436477549599747
2016-10-31,MSFT,59.92,0.04027777777777786
2016-11-30,MSFT,60.26,0.0056742323097462855
2016-12-30,MSFT,62.14,0.031198141387321687
2017-01-31,MSFT,64.65,0.040392661731573964
2017-02-28,MSFT,63.98,-0.010363495746326556
2017-03-31,MSFT,65.86,0.02938418255704911
2017-04-28,MSFT,68.46,0.03947767992711815
2017-05-31,MSFT,69.84,0.020157756354075573
2017-06-30,MSFT,68.93,-0.01302978235967922
2017-07-31,MSFT,72.7,0.054693166980995134
2017-08-31,MSFT,74.77,0.028473177441540543
2017-09-29,MSFT,74.49,-0.0037448174401497614
2017-10-31,MSFT,83.18,0.11665995435628962
2017-11-30,MSFT,84.17,0.011901899495070811
2017-12-29,MSFT,85.54,0.016276583105619524
2018-01-31,MSFT,95.01,0.11070844049567441
2018-02-28,MSFT,93.77,-0.013051257762340951
2018-03-29,MSFT,91.27,-0.02666097899114861
2018-04-30,MSFT,93.52,0.02465213103977204
2018-05-31,MSFT,98.84,0.05688622754491024
2018-06-29,MSFT,98.61,-0.002326993120194243
2018-07-31,MSFT,106.08,0.07575296623060535
2018-08-31,MSFT,112.33,0.058917797888386136
2018-09-28,MSFT,114.37,0.018160776284162683
2018-10-31,MSFT,106.81,-0.06610125032788317
2018-11-30,MSFT,110.89,0.03819867053646653
2018-12-31,MSFT,101.57,-0.08404725403553082
2019-01-31,MSFT,104.43,0.0281579206458602
2019-02-28,MSFT,112.03,0.07277602221583823
2019-03-29,MSFT,117.94,0.0527537266803535
2019-04-30,MSFT,130.6,0.10734271663557737
2019-05-31,MSFT,123.68,-0.052986217457886564
2019-06-28,MSFT,133.96,0.08311772315653299
2019-07-31,MSFT,136.27,0.017243953418931035
2019-08-30,MSFT,137.86,0.01166801203493062
2019-09-30,MSFT,139.03,0.008486870738430241
2019-10-31,MSFT,143.37,0.031216284255196847
